TaskID,TaskName,ParentID,ChildrenIDs,OutlineLevel,IsSummary
3496,04 Pasang Gland Packing GV steam 1-TS-441,,,7,False
3497,Packing GV steam 1-TS-431,,,5,True
3498,(200000367920 ) Repacking Packing GV steam (Leakout) Rec. 140000054828 tgl.06-10-2022,,,6,True
3499,01 Lepas Gland Packing GV steam 1-TS-431,,,7,False
3500,02 Check Gland Packing GV steam 1-TS-431,,,7,False
3501,03 Packing GV steam 1-TS-431,,,7,False
3502,04 Pasang Gland Packing GV steam 1-TS-431,,,7,False
3503,Trap SM hoging TS-431 di bawah K-441,,,5,True
3504,"(200000330371) Lepas&Ganti Baru Trap SM hoging TS-431 di bawah K-441, Mal't TLV type free float 3/4"" SH5NL-46 RF (Trap tidak berfungsi)",,,6,True
3505,"01 Lepas&Ganti Baru Trap SM hoging TS-431 di bawah K-441 Mat'l TLV type free float 3/4""",,,7,False
3506,Trap SL ejektor TS-431 di bawah K-441,,,5,True
3507,"(200000330370) Lepas&Ganti Baru Trap SL ejektor TS-431 di bawah K-441, Mal't TLV type free float 3/4"" SS3N-16 RF ANSI150#F (Trap tidak berfungsi) Rec. 140000054828 tgl.06-10-2022",,,6,True
3508,"01 Lepas&Ganti Baru Trap SL ejektor TS-431 di bawah K-441 3/4""",,,7,False
3509,Trap SL gland kondenser ejektor TS-431,,,5,True
3510,"(200000367834) Lepas&Ganti Baru rap SL gland kondenser ejektor TS-431, Mal't TLV type free float 3/4"" SS3N-16 RF ANSI150#F (Trap tidak berfungsi) Rec. 140000054828 tgl.06-10-2022",,,6,True
3511,"01 Lepas&Ganti Baru Trap SL gland kondenser ejektor TS-431 3/4""",,,7,False
3512,Trap SL seal steam TS-431 samping gland kondenser,,,5,True
3513,"(200000367837) Lepas&Ganti Baru Trap SL seal steam TS-431 samping gland kondenser, Mal't TLV type free float 3/4"" SS3N-16 RF ANSI150#F (Trap tidak berfungsi) Rec. 140000054828 tgl.06-10-2022",,,6,True
3514,"01 Lepas&Ganti Baru Trap SL seal steam TS-431 samping gland kondenser 3/4""",,,7,False
3515,Steam trap exhaust TS-441,,,5,True
3516,"(200000330368) Lepas&Ganti Baru Steam trap exhaust TS-441, Mal't TLV type free float 3/4"" SH6NL RF Rec. 140000054828 tgl.06-10-2022",,,6,True
3517,"01 Lepas&Ganti Baru Steam trap exhaust TS-441 3/4""",,,7,False
3518,Steam trap bocoran SL 441,,,5,True
3519,"(200000330369) Lepas&Ganti Baru Steam trap bocoran SL 441, Mal't TLV type free float 3/4"" SS3N-16 RF Rec. 140000054828 tgl.06-10-2022",,,6,True
3520,"01 Lepas&Ganti Baru Steam trap bocoran SL 441 Mat'l TLV type free float 3/4""",,,7,False
3521,BV u/s FV-5002 B,,,5,True
3522,"(200000384608) Potong BV&Repair di WS BV u/s FV-5002 B, Mal't Gate Valve 4"" Class 1500 #A216 WCB BW PSB (Leakstroug) Rec. 140000058158 tgl. 04.02.2023",,,6,True
3523,"01 Potong BV u/s FV-5002 B 4""",,,7,False
3524,"02 Beveling 2 Joint BV u/s FV-5002 B 4""yg telah di potong",,,7,False
3525,"03 PT Beveling 2 Joint BV u/s FV-5002 B 4""yg telah di potong",,,7,False
3526,04 Bawa BV ke Shop,,,7,False
3527,05 Bawa BV ke Shop,,,7,False
3528,"06 Check&Repair Internal BV u/s FV-5002 B 4""",,,7,False
3529,"07 Repair&Fabrikasi Internal BV u/s FV-5002 B 4""",,,7,False
3530,"08 Las Plug 1 Joint BV u/s FV-5002 B 4""untuk Test",,,7,False
3531,"09 Test BV u/s FV-5002 B 4""",,,7,False
3532,"10 Test BV u/s FV-5002 B 4""",,,7,False
3533,"11 Lepas Plug 1 Joint BV u/s FV-5002 B 4""",,,7,False
3534,"12 PT Beveling 1 Joint BV u/s FV-5002 B 4""yg telah di Test",,,7,False
3535,13 Bawa BV ke Lokasi,,,7,False
3536,14 Bawa BV ke Lokasi,,,7,False
3537,"15 Fit_up&Las BV u/s FV-5002 B 4""",,,7,False
3538,"16 PT Lasan BV u/s FV-5002 B 4""",,,7,False
3539,BV u/s d/s FV-5002 A,,,5,True
3540,"(200000384609 ) Potong BV&Repair di WS BV u/s d/s FV-5002 A, Mal't Gate Valve 4"" Class 1500 #A216 WCB BW PSB 2Ea (Leakstroug)",,,6,True
3541,"01 Potong BV u/s d/s FV-5002 A 4""",,,7,False
3542,"02 Beveling 2 Joint BV u/s d/s FV-5002 A 4""yg telah di potong",,,7,False
3543,"03 PT Beveling 2 Joint BV u/s d/s FV-5002 A 4""yg telah di potong",,,7,False
3544,04 Bawa BV ke Shop,,,7,False
3545,05 Bawa BV ke Shop,,,7,False
3546,"06 Check&Repair Internal BV u/s d/s FV-5002 A 4""",,,7,False
3547,"07 Repair&Fabrikasi Internal BV u/s d/s FV-5002 A 4""",,,7,False
3548,"08 Las Plug 1 Joint BV u/s d/s FV-5002 A 4""untuk Test",,,7,False
3549,"09 Test BV u/s d/s FV-5002 A 4""",,,7,False
3550,"10 Test BV u/s d/s FV-5002 A 4""",,,7,False
3551,"11 Lepas Plug 1 Joint BV u/s d/s FV-5002 A 4""",,,7,False
3552,"12 PT Beveling 1 Joint BV u/s d/s FV-5002 A 4""yg telah di Test",,,7,False
3553,13 Bawa BV ke Lokasi,,,7,False
3554,14 Bawa BV ke Lokasi,,,7,False
3555,"15 Fit_up&Las BV u/s d/s FV-5002 A 4""",,,7,False
3556,"16 PT Lasan BV u/s d/s FV-5002 A 4""",,,7,False
3557,BV d/s FV-5002 A,,,5,True
3558,"( 200000384610 ) Potong BV&Repair di WS BV d/s FV-5002 A, Mal't Gate Valve 4"" Class 1500 #A216 WCB BW PSB 2 Ea (Leakstroug)",,,6,True
3559,"01 Potong BV d/s FV-5002 A 4""",,,7,False
3560,"02 Beveling 2 Joint BV d/s FV-5002 A 4""yg telah di potong",,,7,False
3561,"03 PT Beveling 2 Joint BV d/s FV-5002 A 4""yg telah di potong",,,7,False
3562,04 Bawa BV ke Shop,,,7,False
3563,05 Bawa BV ke Shop,,,7,False
3564,"06 Check&Repair Internal BV d/s FV-5002 A 4""",,,7,False
3565,"07 Repair&Fabrikasi Internal BV d/s FV-5002 A 4""",,,7,False
3566,"08 Las Plug 1 Joint BV d/s FV-5002 A 4""untuk Test",,,7,False
3567,"09 Test BV d/s FV-5002 A 4""",,,7,False
3568,"10 Test BV d/s FV-5002 A 4""",,,7,False
3569,"11 Lepas Plug 1 Joint BV d/s FV-5002 A 4""",,,7,False
3570,"12 PT Beveling 1 Joint BV d/s FV-5002 A 4""yg telah di Test",,,7,False
3571,13 Bawa BV ke Lokasi,,,7,False
3572,14 Bawa BV ke Lokasi,,,7,False
3573,"15 Fit_up&Las BV d/s FV-5002 A 4""",,,7,False
3574,"16 PT Lasan BV d/s FV-5002 A 4""",,,7,False
3575,Trap dry gas seal K-431 sisi HP,,,5,True
3576,"(200000384611) Potong&Ganti baru Trap dry gas seal K-431 sisi HP, Mal't Gate Valve 3/4"" Class 800 #A105 BB SW ",,,6,True
3577,"01 Potong&Las Trap dry gas seal K-431 sisi HP 3/4""",,,7,False
3578,"02 PT Lasan Trap dry gas seal K-431 sisi HP 3/4""",,,7,False
3579,Bv Steam SHH inlet TS-431,,,5,True
3580,"(200000384612) Potong&Repair di WS BV Steam SHH inlet TS-431, Mal't Gate Valve 10"" Class 2500 #A217 WC9 BB BW (Leakout)",,,6,True
3581,"01 Potong BV Steam SHH inlet TS-431 10""",,,7,False
3582,"02 Beveling 2 Joint BV Steam SHH inlet TS-431 10""yg telah di potong",,,7,False
3583,"03 PT Beveling 2 Joint BV Steam SHH inlet TS-431 10""yg telah di potong",,,7,False
3584,04 Bawa BV ke Shop,,,7,False
3585,05 Bawa BV ke Shop,,,7,False
3586,"06 Check&Repair Internal BV Steam SHH inlet TS-431 10""",,,7,False
3587,"07 Repair&Fabrikasi Internal BV Steam SHH inlet TS-431 10""",,,7,False
3588,"08 Las Plug 1 Joint BV Steam SHH inlet TS-431 10""untuk Test",,,7,False
3589,"09 Test BV Steam SHH inlet TS-431 10""",,,7,False
3590,"10 Test BV Steam SHH inlet TS-431 10""",,,7,False
3591,"11 Lepas Plug 1 Joint BV Steam SHH inlet TS-431 10""",,,7,False
3592,"12 PT Beveling 1 Joint BV Steam SHH inlet TS-431 10""yg telah di Test",,,7,False
3593,13 Bawa BV ke Lokasi,,,7,False
3594,14 Bawa BV ke Lokasi,,,7,False
3595,"15 Fit_up&Las BV Steam SHH inlet TS-431 10""",,,7,False
3596,"16 PT Lasan BV Steam SHH inlet TS-431 10""",,,7,False
3597,BV steam SH inlet TS-431,,,5,True
3598,"(200000384613) Potong&Repair di WS BV steam SH inlet TS-431, Mal't Gate Valve 8"" Class 1500 #A216 WCB BB BW (Leakout)",,,6,True
3599,"01 Potong BV steam SH inlet TS-431 8""",,,7,False
3600,"02 Beveling 2 Joint BV steam SH inlet TS-431 8""yg telah di potong",,,7,False
3601,"03 PT Beveling 2 Joint BV steam SH inlet TS-431 8""yg telah di potong",,,7,False
3602,04 Bawa BV ke Shop,,,7,False
3603,05 Bawa BV ke Shop,,,7,False
3604,"06 Check&Repair Internal BV steam SH inlet TS-431 8""",,,7,False
3605,"07 Repair&Fabrikasi Internal BV steam SH inlet TS-431 8""",,,7,False
3606,"08 Las Plug 1 Joint BV steam SH inlet TS-431 8""untuk Test",,,7,False
3607,"09 Test BV steam SH inlet TS-431 8""",,,7,False
3608,"10 Test BV steam SH inlet TS-431 8""",,,7,False
3609,"11 Lepas Lasan Plug 1 Joint BV steam SH inlet TS-431 8""",,,7,False
3610,"12 PT Beveling 1 Joint BV steam SH inlet TS-431 8""yg telah di Test",,,7,False
3611,13 Bawa BV ke Lokasi,,,7,False
3612,14 Bawa BV ke Lokasi,,,7,False
3613,"15 Fit_up&Las BV steam SH inlet TS-431 8""",,,7,False
3614,"16 PT Lasan BV steam SH inlet TS-431 8""",,,7,False
3615,BV steam SHH inlet TS-441,,,5,True
3616,"(200000384614 ) Potong BV&Repair di WS BV steam SHH inlet TS-441, Mal't Gate valve 12""Class 2500 #A217 WC9 BB BV",,,6,True
3617,"01 Potong BV steam SHH inlet TS-441 12""",,,7,False
3618,"02 Beveling 2 Joint BV steam SHH inlet TS-441 12""yg telah di potong",,,7,False
3619,"03 PT Beveling 2 Joint BV steam SHH inlet TS-441 12""yg telah di potong",,,7,False
3620,04 Bawa BV ke Shop,,,7,False
3621,05 Bawa BV ke Shop,,,7,False
3622,"06 Check&Repair Internal BV steam SHH inlet TS-441 12""",,,7,False
3623,"07 Repair&Fabrikasi Internal BV steam SHH inlet TS-441 12""",,,7,False
3624,"08 Las Plug 1 Joint BV steam SHH inlet TS-441 12""untuk Test",,,7,False
3625,"09 Test BV steam SHH inlet TS-441 12""",,,7,False
3626,"10 Test BV steam SHH inlet TS-441 12""",,,7,False
3627,"11 Lepas Lasan Plug 1 Joint BV steam SHH inlet TS-441 12""",,,7,False
3628,"12 PT Beveling 1 Joint BV steam SHH inlet TS-441 12""yg telah di Test",,,7,False
3629,13 Bawa BV ke Lokasi,,,7,False
3630,14 Bawa BV ke Lokasi,,,7,False
3631,"15 Fit_up&Las BV steam SHH inlet TS-441 12""",,,7,False
3632,"16 PT Lasan BV steam SHH inlet TS-441 12""",,,7,False
3633,BV d/s Trap Steam Hogging E-425,,,5,True
3634,"(200000468786 ) Potong&Ganti baru BV d/s Trap Steam Hogging E-425, Mal't GTV 3/4"" 800# A105 BBOSY SW (Leakstroug) Rec. 140000069606 tgl.21-01-2024",,,6,True
3635,01 Potong&Las BV d/s Trap Steam Hogging E-425,,,7,False
3636,02 PT Lasan BV d/s Trap Steam Hogging E-425,,,7,False
3637,BV b/p Trap SL Ejektor TS-431,,,5,True
3638,"(200000468787 ) Potong&Ganti baru BV b/p Trap SL Ejektor TS-431, Mal't GTV 3/4"" 800# A105 BBOSY SW (Leakstroug) Rec. 140000069608 tgl.21-01-2024",,,6,True
3639,01 Potong&Las BV b/p Trap SL Ejektor TS-431,,,7,False
3640,02 PT Lasan BV b/p Trap SL Ejektor TS-431,,,7,False
3641,BV b/p Trap Hogging TS-431,,,5,True
3642,"(200000468788) Potong&Ganti baru BV b/p Trap Hogging TS-431, Mal't GTV 3/4"" 800# A105 BBOSY SW (Leakstroug)",,,6,True
3643,01 Potong&Las BV b/p Trap Hogging TS-431,,,7,False
3644,02 PT Lasan BV b/p Trap Hogging TS-431,,,7,False
3645,Trap SM Ekstraksi TS-431,,,5,True
3646,"(200000468789) Lepas&Ganti baru Trap SM Ekstraksi TS-431, Mal't TLV SH5NL-46 Flange 300# (Leakstroug) Rec. 140000069611 tgl.21-01-2024",,,6,True
3647,01 Lepas&Ganti baru Trap SM Ekstraksi TS-431,,,7,False
3648,Stem BV u/s SV-5012,,,5,True
3649,"(200000468790) Lepas&Ganti baru Stem BV u/s SV-5012, Mal't GTV 2"" 300# A105 LCB RF (Leakout) Rec. 140000069612 tgl.21-01-2024",,,6,True
3650,01 Lepas&Ganti baru Stem BV u/s SV-5012,,,7,False
3651,Stem BV u/s SV-5013,,,5,True
3652,"(200000468791) Lepas&Ganti baru Stem BV u/s SV-5013, Mal't GTV 2"" 300# A105 LCB RF (Leakout) Rec. 140000069613 tgl.21-01-2024",,,6,True
3653,01 Lepas&Ganti baru Stem BV u/s SV-5013,,,7,False
3654,Gland packing BV line FT-5004 sisi high side,,,5,True
3655,"(200000468792) Potong&Ganti baru Gland packing BV line FT-5004 sisi high side, Mal't GTV 3/4"" 800# A105 BBOSY SW (Korosi parah) Rec. 140000069614 tgl.21-01-2024",,,6,True
3656,01 Potong&Las Gland packing BV line FT-5004 sisi high side,,,7,False
3657,02 PT Lasan Gland packing BV line FT-5004 sisi high side,,,7,False
3658,BV FT-5004 low side,,,5,True
3659,"(200000468793) Potong&Ganti baru BV FT-5004 low side, Mal't GTV 3/4"" 800# A105 BBOSY SW (Korosi parah) Rec. 140000069615 tgl.21-01-2024",,,6,True
3660,01 Potong&Ganti BV FT-5004 low side,,,7,False
3661,02 PT Lasan BV FT-5004 low side,,,7,False
3662,BV drain u/s LV-5004 A,,,5,True
3663,"(200000468794 ) Potong&Ganti baru BV drain u/s LV-5004 A, Mal't GTV 3/4"" 1500# A105 PSBOSY SW, 2 ea (Korosi parah) Rec. 140000069616 tgl.21-01-2024",,,6,True
3664,01 Potong&Las BV drain u/s LV-5004 A,,,7,False
3665,02 PT Lasan BV drain u/s LV-5004 A,,,7,False
3666,BV drain u/s LV-5004 B,,,5,True
3667,"(200000468795) Potong&Ganti baru BV drain u/s LV-5004 B, Mal't GTV 3/4"" 1500# A105 PSBOSY SW, 2 ea (Korosi parah) Rec. 140000069617 tgl.21-01-2024",,,6,True
3668,01 Potong&Las BV drain u/s LV-5004 B,,,7,False
3669,02 PT Lasan BV drain u/s LV-5004 B,,,7,False
3670,"BV 1/2""diatas PCV-4301",,,5,True
3671,"(200000468796 ) Potong&Ganti baru BV 1/2"" diatas PCV-4301, Mal't GTV 1/2"" 800# A105 BBOSY SW GTV 1"" 800# A105 BBOSY SW 3 ea (Handwhell rusak) Rec. 140000069618 tgl.21-01-2024",,,6,True
3672,"01 Potong&Las BV 1/2"" diatas PCV-4301",,,7,False
3673,"02 PT Lasan BV 1/2""diatas PCV-4301",,,7,False
3674,BV inlet N² DGS ke gate valve range yg lbh tinggi. K-431/441 sisi HP,,,5,True
3675,"(200000468797) Potong&Ganti baru BV inlet N² DGS ke gate valve range yg lbh tinggi. K-431/441 sisi HP, Mal't GTV 1"" 800# A105 BBOSY SW 3 ea (Leakstroug) Rec. 140000069621 tgl.21-01-2024",,,6,True
3676,01 Potong&Las BV inlet N² DGS ke gate valve range yg lbh tinggi. K-431/441 sisi HP,,,7,False
3677,02 PT Lasan BV inlet N² DGS ke gate valve range yg lbh tinggi. K-431/441 sisi HP,,,7,False
3678,BV u/s Check Valve N2 Buffer 1-K-431 sisi HP,,,5,True
3679,"(200000468798 ) Potong&Ganti baru BV u/s Check Valve N2 Buffer 1-K-431 sisi HP, Mal't GTV 1/2"" 1500# A105 BBOSY SW, 2 ea (Leakstroug) Rec. 140000069622 tgl.21-01-2024",,,6,True
3680,01 Potong&Las BV u/s Check Valve N2 Buffer 1-K-431 sisi HP,,,7,False
3681,02 PT Lasan BV u/s Check Valve N2 Buffer 1-K-431 sisi HP,,,7,False
3682,BV drain outlet 1-E-431,,,5,True
3683,"(200000468799) Potong&Ganti baru BV drain outlet 1-E-431, Mal't GTV 3/4"" 800# A105 BBOSY SW (Leakstroug) Rec. 140000069619 tgl.21-01-2024",,,6,True
3684,01 Potong&Las BV drain outlet 1-E-431,,,7,False
3685,02 PT Lasan BV drain outlet 1-E-431,,,7,False
3686,CV Drain N2 (K-431),,,5,True
3687,"(200000469177 ) Potong&Ganti baru CV Drain N2 (K-431), Mal't Check valve 1/2"" 1500# A182 F304 SW 1 ea (Leakstroug) Rec. 140000067574 tgl. 12.12.2023",,,6,True
3688,01 Potong&Las CV Drain N2 (K-431),,,7,False
3689,02 PT Lasan CV Drain N2 (K-431),,,7,False
3690,TTV 1-TS-441,,,5,True
3691,(200000470219) Lepas&Repair TTV di WS (PM Check hanya bisa saat TA),,,6,True
3692,01 Lepas TTV,,,7,False
3693,02 Bawa TTV ke Shop,,,7,False
3694,03 Check TTV ke Shop,,,7,False
3695,04 Repair TTV ke Shop,,,7,False
3696,05 Bawa TTV ke Lokasi,,,7,False
3697,06 Pasang TTV,,,7,False
3698,CLASS : PIPING SYNTHESIS [DPIPING4-101-D0107],,,4,True
3699,Support suction 1-K-441,,,5,True
3700,"(200000401740) Ganti support existing dengan yang baru&Pengecatan Struktural dengan sistem 1, Support suction 1-K-441 Mal't H-Beam 100x100x6 mm material CS sepanjang 5000 mm, L 65x65x6 mm material CS sepanjang 5000 mm Rec. 140000058473 (Tgl. 13.02.2023)",,,6,True
3701,01 Potong Support Existing,,,7,False
3702,02 Pasang&Las Support Baru,,,7,False
3703,03 Inspect Lasan Support Baru,,,7,False
3704,04 Pengecatan Struktural dengan sistem 1,,,7,False
3705,Besi support sisi luar dan dalam 1-E-507,,,5,True
3706,"(200000472140) Ganti existing anchor bolt yang keropos, Cleaning/ surface preparation dengan SSPC SP3 (Power tool cleaning), Recoating dengan inorganix zinc (75 um), Besi support sisi luar dan dalam 1-E-507 Mal't Anchor bolt&double nut M30 material A307",,,6,True
3707,01 Lepas&Ganti Anchor Bolt,,,7,False
3708,"02 Cleaning/ surface preparation dengan SSPC SP3 (Power tool cleaning), Recoating dengan inorganix zinc (75 um)",,,7,False
3709,03 Inspect Recoating,,,7,False
3710,Baut Support 1- E-506,,,5,True
3711,"(200000472142 ) Ganti baut yang korosi, Brushing support plate yang korosi (saddle support)&Repainting dengan sistem 1-A (maintenance), Baut Support 1- E-506 Mal't Baut M36 Mat'l A307-B/A563-A 10 set Rec. 140000069788 Tgl. 26.01.2024",,,6,True
3712,01 Lepas&Ganti Anchor Bolt,,,7,False
3713,"02 Cleaning/ surface preparation dengan SSPC SP3 (Power tool cleaning), Recoating dengan inorganix zinc (75 um)",,,7,False
3714,03 Inspect Recoating,,,7,False
3715,Settlement D1-E-435-P1A-K4,,,5,True
3716,(200000485245 ) Hasil pengecekan oleh Istek 1 yang buat Rekomendasi REKON,,,6,True
3717,01 Repair Settlement yg Turun,,,7,False
3718,02 Repair Settlement yg Turun,,,7,False
3719,03 Inspect jika ada Repair Settlement yg Turun,,,7,False
3720,CLASS : MODIFIKASI SYNTHESIS [DPIPING4-101-D0107],,,4,True
3721,D1-GS-0101-K3,,,5,True
3722,"(500000008271 ) Perlu diextend line discharge ke posisi atasnya piperack, posisi eksisting kurang aman karena sejajar dengan piperack",,,6,True
3723,01 Potong&Las Line GS-0101,,,7,False
3724,02 PT Lasan Line GS-0101,,,7,False
3725,D1-PT-5011-K3 ( CANCEL ),,,5,True
3726,(500000008272) Penambahan Independent Transmitter PT-5011 di 1-V-502,,,6,True
3727,01 Pasang Scaffold Independent Transmitter PT-5011 di 1-V-502,,,7,False
3728,02 Potong&Las Independent Transmitter PT-5011 di 1-V-502,,,7,False
3729,03 PT Lasan Independent Transmitter PT-5011 di 1-V-502,,,7,False
3730,04 Pasang Independent Transmitter PT-5011 di 1-V-502,,,7,False
3731,05 Lepas Scaffold Independent Transmitter PT-5011 di 1-V-502,,,7,False
3732,Gas Trap di area Amoniak1-E-510,,,5,True
3733,(500000008238) PenambahanGas Trap di area Amoniak1-E-510,,,6,True
3734,01 Pasang ScaffoldGas Trap di area Amoniak1-E-510,,,7,False
3735,02 Potong&Las IGas Trap di area Amoniak1-E-510,,,7,False
3736,03 PT Lasan Gas Trap di area Amoniak1-E-510,,,7,False
3737,04 Pasang Gas Trap di area Amoniak1-E-510,,,7,False
3738,05 Lepas ScaffoldGas Trap di area Amoniak1-E-510,,,7,False
3739,CLASS : PAINTING SYNTHESIS [DPIPING4-101-D0107],,,4,True
3740,Line Burner start up heater 1-H-501(bottom),,,5,True
3741,"(200000366266) Brushing, Repainting&Pasang Isolasi, Line Burner start up heater 1-H-501(bottom)",,,6,True
3742,01 Lepas Isolasi di Line Burner start up heater 1-H-501(bottom),,,7,False
3743,"02 Brushing, Repainting Line Burner start up heater 1-H-501(bottom)",,,7,False
3744,03 Pasang Isolasi di Line Burner start up heater 1-H-501(bottom),,,7,False
3745,Gas Trap GS-0101 line header CW return d/s 1-K-431-E1A,,,5,True
3746,"(200000366266-1) Cleaning/ surface preparation dengan SSPC SP3 (Power tool cleaning), Recoating dengan system 1A (epoxy surface tolerance), top coat (polyurethane), Gas Trap GS-0101 line header CW return d/s 1-K-431-E1A Rec. 140000069870 tgl. 29.01.2024",,,6,True
3747,"01 Cleaning/ surface preparation dengan SSPC SP3 (Power tool cleaning), Recoating dengan system 1A (epoxy surface tolerance), top coat (polyurethane)",,,7,False
3748,SUB_AREA : BFW PREPARATION&STEAM,,,3,True
3749,CLASS : EXCHANGER,,,4,True
3750,D1-E-205-K4 [BFW Preheater],,,5,True
3751,"(200000359729) Buka Man Hole, Check Internal, Coil Tube, Fin Tube, Coil Support, Coil Bracket , RT 100%, Brushing Las DMW, PT Lasan Dissimilar Metal Weld (DMW) antara Coil dengan Weld Boss Inlet Header, Check Castabel di Intermediate Tube Sheel (ITS), Cas",,,6,True
3752,BUKA COVER,,,7,True
3753,01 Buka Man Hole,,,8,False
3754,02 Keluarkan Ceramic Fiber&Plug Castabe,,,8,False
3755,"03 Check Internal, Coil Tube, Fin Tube, Coil Support, Coil Bracket, Check Castabel di Intermediate Tube Sheel (ITS), Castable di End Tube Sheet (ETS), Isolasi Dinding",,,8,False
3756,DRY ICE CLEANING,,,7,True
3757,04 Cleaning Coil Tube dengan Dry Ice Cleaning,,,8,False
3758,05 PT Lasan Dissimilar Metal Weld (DMW) antara Coil dengan Weld Boss Inlet Header,,,8,False
3759,06 Repair Internal Tunggu (Rec.Istek),,,8,False
3760,07 Repair Castable&Isolasi Tunggu (Rec.Istek),,,8,False
3761,08 Final Inspect,,,8,False
3762,09 Cleaning dengan Vacum Cleaner,,,8,False
3763,TUTUP COVER,,,7,True
3764,10 BAPM,,,8,False
3765,11 BAPM,,,8,False
3766,12 BAPM,,,8,False
3767,13 Pasang Plug Castabe&Ceramic Fiber,,,8,False
3768,14 Tutup Man Hole,,,8,False
3769,ADD D1-E-212A-K4 [BFW Preheater NO 1 A],,,5,True
3770,"(………... ) Buka Cover, Partiton Plate, Check Internal Tube, Tube Sheet, PT Lasan Tube to Tube Sheet,  Mechanical Cleaning Tube, Blow dengan Udara, Remote Field Test 100%, Total U-Tube (362) Ea, OD=19, Thick=2,77 L=6150, Pasanh Slip Blind, Leak Test, ",,,6,True
3771,01-Pasang Scaffolding sisi Pabrik NPK,,,7,False
3772,02-Buka Cover sisi Pabrik NPK,,,7,False
3773,03-Lepas Partition Plate,,,7,False
3774,04-Pasang Slip Blind untuk Leak Test,,,7,False
3775,05-Fabrikasi Gasket Parttition Plate sesuai contoh - mat'l:Klingerit 1000 thk:5mm qty:4 ea,,,7,False
3776,06-Inspect Internal,,,7,False
3777,07-Mechanical Cleaning Tube & Blow dengan Udara Total Tube (362) Ea,,,7,False
3778,"08-Remote Field Test 30 %, Total Tube (362) Ea",,,7,False
3779,09-Brush Lasan Tube to Tube Sheet,,,7,False
3780,10- PT Lasan Tube to Tube Sheet,,,7,False
3781,11-Leak Test,,,7,False
3782,12-Repair Tunggu (Rec. Istek),,,7,False
3783,13-Final Inspeck,,,7,False
3784,"14-PSSR (Oprasi, Mechanic, Istek)",,,7,False
3785,15-Pasang Partition Plate,,,7,False
3786,16-Tutup Cover sisi NPK & Lepas Slip Blain,,,7,False
3787,17-Lepas Slip Blaind,,,7,False
3788,18-Lepas Scaffolding sisi Pabrik NPK,,,7,False
3789,ADD D1-E-212B-K4 [BFW Preheater NO 1 B],,,5,True
3790,"(…………) Buka Cover, Partiton Plate, Check Internal Tube, Tube Sheet, PT Lasan Tube to Tube Sheet,  Mechanical Cleaning Tube, Blow dengan Udara, Remote Field Test 100%, Total U-Tube (362) Ea, OD=19, Thick=2,77 L=6150, Pasanh Slip Blind, Leak Test, P",,,6,True
3791,01-Pasang Scaffolding sisi Pabrik NPK,,,7,False
3792,02-Buka Cover sisi Pabrik NPK,,,7,False
3793,03-Lepas Partition Plate,,,7,False
3794,04-Pasang Slip Blind untuk Leak Test,,,7,False
3795,05-Fabrikasi Gasket Parttition Plate sesuai contoh - mat'l:Klingerit 1000 thk:5mm qty:4 ea,,,7,False
3796,06-Inspect Internal,,,7,False
3797,07-Mechanical Cleaning Tube & Blow dengan Udara Total Tube (362) Ea,,,7,False
3798,"08-Remote Field Test 30 %, Total Tube (362) Ea",,,7,False
3799,09-Brush Lasan Tube to Tube Sheet,,,7,False
3800,10- PT Lasan Tube to Tube Sheet,,,7,False
3801,11-Leak Test,,,7,False
3802,12-Repair Tunggu (Rec. Istek),,,7,False
3803,13-Final Inspeck,,,7,False
3804,"14-PSSR (Oprasi, Mechanic, Istek)",,,7,False
3805,15-Pasang Partition Plate,,,7,False
3806,16-Tutup Cover sisi NPK,,,7,False
3807,17-Lepas Slip Blaind,,,7,False
3808,18-Lepas Scaffolding sisi Pabrik NPK,,,7,False
3809,D1-E-213A-K4 [BFW PreHeater A No.2],,,5,True
3810,"(200000359730) Buka Cover, Partiton Plate, Check Internal Tube, Tube Sheet, Brushing Tube to Tube Sheet, PT Lasan Tube to Tube Sheet, Mechanical Cleaning Tube, Blow dengan Udara, Total Tube (520 U-Tube), OD=19, Thick=2,77 L=620, Pasang Slip Blind, Leak Te",,,6,True
3811,BUKA COVER,,,7,True
3812,01 Pasang Scaffolding sisi Pabrik 1A,,,8,False
3813,02 Buka Cover sisi Pabrik 1A,,,8,False
3814,03 Lepas Partition Plate,,,8,False
3815,04 Pasang Slip Blind untuk Leak Test,,,8,False
3816,05 Fabrikasi Gasket Parttition Plate sesuai contoh - mat'l:Klingerit 1000 thk:5mm qty:4 ea,,,8,False
3817,06 Inspect Internal,,,8,False
3818,MECHANICAL CLEANING,,,7,True
3819,07 Mechanical Cleaning Tube&Blow dengan Udara Total Tube (520 U-Tube),,,8,False
3820,08 Brush Lasan Tube to Tube Sheet,,,8,False
3821,09 PT Lasan Tube to Tube Sheet,,,8,False
3822,10 Leak Test,,,8,False
3823,11 Repair Tunggu (Rec. Istek),,,8,False
3824,12 Final Inspeck,,,8,False
3825,TUTUP COVER,,,7,True
3826,13 BAPM,,,8,False
3827,14 BAPM,,,8,False
3828,15 BAPM,,,8,False
3829,16 Pasang Partition Plate,,,8,False
3830,17 Tutup Cover sisi 1A (Lapping RTJ dahulu),,,8,False
3831,18 Lepas Slip Blaind,,,8,False
